new_skill_id,skill_raw,taxonomy_id,skill_name,confidence_score,match_status,strategy_used,top1,score_bi_encoder_top1,top2,score_bi_encoder_top2,top3,score_bi_encoder_top3,top4,score_bi_encoder_top4,top5,score_bi_encoder_top5
152,written communication,23,Escrita Profissional,0.91,matched,ai_rerank,Escrita Profissional,0.8462,Comunicação Assertiva,0.8334,Storytelling com Dados,0.8092,Large Language Models,0.8087,TypeScript,0.8065
153,large language models,43,Large Language Models,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
154,emotional awareness,4,Inteligência Emocional,0.61,matched,ai_rerank,Inteligência Emocional,0.8526,Employer Branding,0.8219,Empreendedorismo,0.8159,Adaptabilidade,0.8146,Machine Learning,0.8119
155,change adoption,9,Adaptabilidade,0.41,matched,ai_rerank,Gestão de Mudanças,0.8348,Adaptabilidade,0.8236,Tomada de Decisão,0.8093,Hugging Face,0.8024,Aprendizado Contínuo,0.8019
156,own initiative,11,Autogestão,0.44,matched,ai_rerank,Autogestão,0.8117,Mentoria,0.8052,Desenvolvimento Organizacional,0.802,Inteligência Emocional,0.7984,Large Language Models,0.797
157,model validation,46,Avaliação de Modelos,0.99,matched,ai_rerank,MLflow,0.8442,Modelagem Financeira,0.8436,Machine Learning,0.8412,Avaliação de Modelos,0.8395,Large Language Models,0.8345
158,ETL development,52,ETL e ELT,1.0,matched,ai_rerank,ETL e ELT,0.8455,TypeScript,0.815,Desenvolvimento de APIs,0.8101,Deep Learning,0.8042,Large Language Models,0.8021
159,entender o cliente,16,Foco no Cliente,0.86,matched,ai_rerank,Foco no Cliente,0.8899,Visão de Produto,0.8639,Inovação,0.8434,Compliance e Regulação,0.8386,Análise Financeira,0.8385
160,customer success mindset,—,—,0.27,no_match,insufficient_confidence,Foco no Cliente,0.8235,Mentoria,0.8062,Design Thinking,0.8053,Comunicação Assertiva,0.8044,UX Research,0.8039
161,gestão do tempo,10,Gestão do Tempo,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
162,GDPR,—,—,0.27,no_match,insufficient_confidence,Segurança de Dados,0.8405,Qualidade de Dados,0.8248,Orientação a Dados,0.8238,Data Warehouse,0.8175,Adaptabilidade,0.817
163,people coaching,24,Mentoria,0.46,matched,ai_rerank,Mentoria,0.8064,Treinamento e Desenvolvimento,0.8033,Gestão de Pessoas,0.8016,Metodologias Ágeis,0.7964,Resolução de Conflitos,0.7962
164,screening candidates,—,—,0.04,no_match,insufficient_confidence,Recrutamento e Seleção,0.7993,Empreendedorismo,0.7992,Employer Branding,0.7968,Gestão de Desempenho,0.7927,Langfuse,0.7911
165,scrum master,—,—,0.05,no_match,insufficient_confidence,Metodologias Ágeis,0.8191,Large Language Models,0.8054,Orquestração de Pipelines,0.7995,Employer Branding,0.799,Treinamento e Desenvolvimento,0.798
166,testes automatizados,73,Testes Automatizados,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
167,CNN,—,—,0.32,no_match,insufficient_confidence,Pensamento Crítico,0.7904,Deep Learning,0.7853,Machine Learning,0.7852,Colaboração,0.7842,Storytelling com Dados,0.7815
168,cultura e estrutura organizacional,100,Cultura Organizacional,1.0,matched,ai_rerank,Cultura Organizacional,0.8825,Desenvolvimento Organizacional,0.8721,Treinamento e Desenvolvimento,0.8519,Recrutamento e Seleção,0.8477,Apresentação e Oratória,0.844
169,looker analytics,79,Looker,1.0,matched,ai_rerank,Looker,0.866,Análise de Dados,0.8306,Data Warehouse,0.8238,Langfuse,0.823,Análise Financeira,0.8229
170,self-starter,—,—,0.22,no_match,insufficient_confidence,Autogestão,0.8233,Empreendedorismo,0.8172,Looker,0.8057,Mentoria,0.8043,Spark,0.8026
171,RCA,—,—,0.18,no_match,insufficient_confidence,R,0.7798,Apresentação e Oratória,0.7755,Storytelling com Dados,0.7741,Redis,0.7725,Orientação a Dados,0.7714
172,mediação de conflitos,3,Resolução de Conflitos,0.99,matched,ai_rerank,Resolução de Conflitos,0.8869,Negociação,0.8588,Resolução de Problemas,0.8509,Facilitação,0.8407,Colaboração,0.8362
173,typescript frontend,36,TypeScript,1.0,matched,ai_rerank,TypeScript,0.8953,JavaScript,0.8604,Java,0.8363,LangChain,0.8154,Hugging Face,0.8154
174,integridade de dados,—,—,0.08,no_match,insufficient_confidence,Qualidade de Dados,0.8689,Modelagem de Dados,0.8617,Orientação a Dados,0.8604,Segurança de Dados,0.8562,Análise de Dados,0.8497
175,sklearn,—,—,0.19,no_match,insufficient_confidence,Streaming de Dados,0.8243,Machine Learning,0.8196,Spark,0.8191,Deep Learning,0.816,Large Language Models,0.8153
176,Docker,63,Docker,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
177,OLAP,—,—,0.33,no_match,insufficient_confidence,Spark,0.8095,FastAPI,0.8062,SQL,0.8044,Planejamento Estratégico,0.804,Tableau,0.8038
178,user-centric thinking,89,Design Thinking,0.96,matched,ai_rerank,Design Thinking,0.8692,UX Research,0.827,Visão de Produto,0.8201,Foco no Cliente,0.8166,Pensamento Crítico,0.8153
179,cloud data warehouse,56,Data Warehouse,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
180,resolução de problemas complexos,7,Resolução de Problemas,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
181,detecção de anomalias,47,Séries Temporais,0.44,matched,ai_rerank,Séries Temporais,0.8814,Análise de Dados,0.8397,AWS,0.8385,Análise Financeira,0.8378,Resolução de Problemas,0.8378
182,cobertura de testes,—,—,0.05,no_match,insufficient_confidence,Testes Automatizados,0.8312,MLflow,0.8276,TypeScript,0.8235,Docker,0.8221,Spark,0.8219
183,organizar tarefas,10,Gestão do Tempo,0.67,matched,ai_rerank,Gestão do Tempo,0.8757,Autogestão,0.8403,Gestão de Projetos,0.839,Orquestração de Pipelines,0.8379,Infrastructure as Code,0.8362
184,aws lambda,66,AWS,0.77,matched,ai_rerank,AWS,0.8426,LangChain,0.8334,Langfuse,0.817,Desenvolvimento de APIs,0.8134,Java,0.8127
185,business strategy,27,Planejamento Estratégico,0.59,matched,ai_rerank,Empreendedorismo,0.8271,Pensamento Estratégico,0.826,Planejamento Estratégico,0.8241,Employer Branding,0.8198,Design Thinking,0.8191
186,deep learning development,41,Deep Learning,1.0,matched,ai_rerank,Deep Learning,0.8616,Machine Learning,0.8411,Large Language Models,0.8316,Python,0.826,Treinamento e Desenvolvimento,0.8227
187,foco no usuário,16,Foco no Cliente,0.95,matched,ai_rerank,Foco no Cliente,0.8551,Design Thinking,0.8547,Visão de Produto,0.846,UX Research,0.832,Gestão de Produto,0.8275
188,gestão de escopo,18,Gestão de Projetos,0.7,matched,ai_rerank,Gestão de Projetos,0.8929,Gestão do Tempo,0.8446,Gestão de Mudanças,0.8401,Orquestração de Pipelines,0.8364,Gestão de Produto,0.8353
189,vendor negotiation,—,—,0.08,no_match,insufficient_confidence,Negociação,0.8262,Visão de Produto,0.8102,Foco no Cliente,0.8099,Resolução de Conflitos,0.8056,Large Language Models,0.8049
190,modelos financeiros,92,Modelagem Financeira,1.0,matched,ai_rerank,Modelagem Financeira,0.8923,Análise Financeira,0.8478,Looker,0.8367,Modelagem de Dados,0.8287,MLflow,0.8281
191,advanced SQL,58,PostgreSQL,0.9,matched,ai_rerank,Excel Avançado,0.8451,PostgreSQL,0.8428,Spark,0.8395,Desenvolvimento de APIs,0.8267,SQL,0.8263
192,visualização de dados,—,—,0.39,no_match,insufficient_confidence,R,0.8929,Tableau,0.8767,Orientação a Dados,0.8626,Análise de Dados,0.855,Looker,0.8547
193,RESTful API,61,Desenvolvimento de APIs,0.84,matched,ai_rerank,Desenvolvimento de APIs,0.8474,MLflow,0.8294,FastAPI,0.8219,TypeScript,0.8177,Docker,0.815
194,financial modeling,92,Modelagem Financeira,1.0,matched,ai_rerank,Modelagem Financeira,0.8769,Análise Financeira,0.8474,Looker,0.8252,Large Language Models,0.8222,R,0.8192
195,alinhar expectativas,26,Gestão de Stakeholders,0.85,matched,ai_rerank,Gestão de Stakeholders,0.8583,Adaptabilidade,0.8454,Gestão de Produto,0.8393,Foco no Cliente,0.836,Planejamento Estratégico,0.8343
196,frontend javascript,35,JavaScript,1.0,matched,ai_rerank,JavaScript,0.897,TypeScript,0.8698,Java,0.8529,Versionamento de Código,0.8152,LangChain,0.8114
197,regulatory knowledge,94,Compliance e Regulação,0.98,matched,ai_rerank,Compliance e Regulação,0.8398,Large Language Models,0.8231,Employer Branding,0.8199,Segurança de Dados,0.8175,Gestão de Riscos,0.8165
198,container deployment,64,Kubernetes,0.88,matched,ai_rerank,Kubernetes,0.8661,Docker,0.8394,CI/CD,0.8231,AWS,0.8188,Infrastructure as Code,0.809
199,colaboração,13,Colaboração,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
200,data infrastructure,82,Hadoop,0.4,matched,ai_rerank,Infrastructure as Code,0.8482,Azure,0.8422,Data Warehouse,0.8417,Modelagem de Dados,0.8296,Hadoop,0.8287
201,langchain development,83,LangChain,1.0,matched,ai_rerank,LangChain,0.8867,Langfuse,0.8393,TypeScript,0.8328,Large Language Models,0.8263,Desenvolvimento de APIs,0.8192
202,shell scripting,38,Bash e Shell Script,1.0,matched,ai_rerank,Bash e Shell Script,0.8825,TypeScript,0.836,Large Language Models,0.8303,Java,0.8279,Scala,0.824
203,resolução de problemas,7,Resolução de Problemas,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
204,problem solving,3,Resolução de Conflitos,0.92,matched,ai_rerank,Resolução de Problemas,0.8419,Design Thinking,0.834,Resolução de Conflitos,0.8334,Machine Learning,0.8254,Inteligência Emocional,0.8204
205,people manager,1,Gestão de Pessoas,0.99,matched,ai_rerank,Gestão de Pessoas,0.8314,Gestão de Mudanças,0.8272,Resolução de Conflitos,0.8172,Colaboração,0.8153,Inteligência Emocional,0.815
206,completude de dados,57,Qualidade de Dados,0.44,matched,ai_rerank,Qualidade de Dados,0.877,Orientação a Dados,0.8479,Modelagem de Dados,0.8447,Análise de Dados,0.8369,Data Warehouse,0.8367
207,API architecture,—,—,0.36,no_match,insufficient_confidence,FastAPI,0.8215,Desenvolvimento de APIs,0.8196,LangChain,0.8076,Azure,0.8071,Docker,0.8061
208,image segmentation,—,—,0.08,no_match,insufficient_confidence,MLflow,0.8174,Visão Computacional,0.8128,Machine Learning,0.8127,Streaming de Dados,0.8107,Spark,0.8102
209,testes de hipótese,50,Experimentação e Testes A/B,0.82,matched,ai_rerank,Estatística Aplicada,0.8653,Experimentação e Testes A/B,0.8588,Testes Automatizados,0.8294,UX Research,0.826,MLflow,0.8247
210,tech mentor,24,Mentoria,0.57,matched,ai_rerank,Mentoria,0.8201,Storytelling com Dados,0.8099,Machine Learning,0.8074,Infrastructure as Code,0.8052,Streaming de Dados,0.8043
211,managing resistance to change,28,Gestão de Mudanças,0.42,matched,ai_rerank,Gestão de Mudanças,0.8553,Adaptabilidade,0.8423,Resolução de Conflitos,0.8168,MLflow,0.8162,Tomada de Decisão,0.8157
212,data engineer,51,Engenharia de Dados,0.99,matched,ai_rerank,Engenharia de Dados,0.8423,Data Warehouse,0.8355,Storytelling com Dados,0.8351,Engenharia de Features,0.8319,Qualidade de Dados,0.8273
213,data transformation para modelos,—,—,0.28,no_match,insufficient_confidence,Engenharia de Features,0.8534,Looker,0.8522,Modelagem de Dados,0.8495,Análise de Dados,0.848,dbt,0.8431
214,looker reports,79,Looker,0.64,matched,ai_rerank,Looker,0.8513,Langfuse,0.8086,Análise Financeira,0.805,Gestão de Stakeholders,0.8029,R,0.8017
215,conformidade regulatória,94,Compliance e Regulação,1.0,matched,ai_rerank,Compliance e Regulação,0.871,Gestão de Riscos,0.8315,Qualidade de Dados,0.8275,Adaptabilidade,0.8272,Segurança de Dados,0.8261
216,resolução de conflitos,3,Resolução de Conflitos,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
217,python,31,Python,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
218,desenvolvimento de equipes,98,Treinamento e Desenvolvimento,0.96,matched,ai_rerank,Treinamento e Desenvolvimento,0.8807,Resolução de Conflitos,0.8579,Gestão de Pessoas,0.8567,Desenvolvimento Organizacional,0.8517,Liderança Técnica,0.8486
219,dbt transformations,80,dbt,1.0,matched,ai_rerank,dbt,0.8683,Gestão de Mudanças,0.8015,Tableau,0.8009,Análise de Dados,0.8,ETL e ELT,0.7965
220,mentalidade empreendedora,30,Empreendedorismo,0.99,matched,ai_rerank,Empreendedorismo,0.8868,Mentoria,0.8412,Inteligência Emocional,0.8389,Adaptabilidade,0.8386,Inovação,0.8352
221,task prioritization,10,Gestão do Tempo,0.79,matched,ai_rerank,Gestão do Tempo,0.8318,Adaptabilidade,0.8314,Foco no Cliente,0.8262,Spark,0.818,Machine Learning,0.8173
222,team collaboration,13,Colaboração,0.58,matched,ai_rerank,Colaboração,0.8452,Design Thinking,0.8226,Mentoria,0.8191,Treinamento e Desenvolvimento,0.8187,Resolução de Conflitos,0.816
223,conflict resolution,3,Resolução de Conflitos,1.0,matched,ai_rerank,Resolução de Conflitos,0.8573,Resolução de Problemas,0.8289,Negociação,0.8147,Adaptabilidade,0.8033,Inteligência Emocional,0.802
224,customer-centric,16,Foco no Cliente,0.93,matched,ai_rerank,Foco no Cliente,0.8362,Visão de Produto,0.8166,Design Thinking,0.8136,UX Research,0.8018,Inovação,0.8015
225,descoberta de produto,—,—,0.26,no_match,insufficient_confidence,Visão de Produto,0.8427,Experimentação e Testes A/B,0.8296,Gestão de Produto,0.8278,Langfuse,0.8244,UX Research,0.8216
226,time series forecasting,47,Séries Temporais,1.0,matched,ai_rerank,Séries Temporais,0.841,Streaming de Dados,0.8217,Deep Learning,0.8212,Gestão do Tempo,0.8189,Large Language Models,0.8173
227,negotiation,5,Negociação,0.98,matched,ai_rerank,Negociação,0.8403,Comunicação Assertiva,0.8079,Resolução de Conflitos,0.8057,Mentoria,0.8035,Large Language Models,0.8006
228,design técnico,—,—,0.29,no_match,insufficient_confidence,Liderança Técnica,0.8403,Design Thinking,0.8394,UX Research,0.8316,Storytelling com Dados,0.8274,TypeScript,0.8235
229,trabalhar em time,—,—,0.22,no_match,insufficient_confidence,Gestão do Tempo,0.8349,Colaboração,0.8348,Treinamento e Desenvolvimento,0.831,Gestão de Pessoas,0.8286,Versionamento de Código,0.8265
230,human-centered design,—,—,0.03,no_match,insufficient_confidence,Design Thinking,0.8429,UX Research,0.8245,Microsserviços,0.8167,Foco no Cliente,0.8092,Visão de Produto,0.8068
231,audience engagement,—,—,0.23,no_match,insufficient_confidence,Employer Branding,0.8124,Apresentação e Oratória,0.8106,Gestão de Stakeholders,0.805,Storytelling com Dados,0.8041,Foco no Cliente,0.7994
232,microsserviços,75,Microsserviços,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
233,product development,—,—,0.24,no_match,insufficient_confidence,Visão de Produto,0.8391,Gestão de Produto,0.8279,Treinamento e Desenvolvimento,0.8262,UX Research,0.8246,Python,0.8239
234,resolver problemas,7,Resolução de Problemas,1.0,matched,ai_rerank,Resolução de Problemas,0.8756,Resolução de Conflitos,0.8624,Design Thinking,0.8459,Adaptabilidade,0.8349,Qualidade de Dados,0.8343
235,TS,—,—,0.14,no_match,insufficient_confidence,TypeScript,0.8099,Storytelling com Dados,0.7903,Adaptabilidade,0.7895,Séries Temporais,0.7854,ETL e ELT,0.783
236,image recognition,99,Employer Branding,0.55,matched,ai_rerank,Machine Learning,0.8207,Employer Branding,0.8129,Inteligência Emocional,0.8126,Data Warehouse,0.8125,Avaliação de Modelos,0.812
237,resilience,9,Adaptabilidade,0.47,matched,ai_rerank,Adaptabilidade,0.8435,Empreendedorismo,0.8274,Tomada de Decisão,0.8245,Gestão de Mudanças,0.8223,Facilitação,0.822
238,programação em python,31,Python,0.62,matched,ai_rerank,Python,0.8744,Scala,0.8549,FastAPI,0.8421,LangChain,0.8286,TypeScript,0.8264
239,yarn,—,—,0.37,no_match,insufficient_confidence,TypeScript,0.8096,JavaScript,0.8052,LangChain,0.804,AWS,0.8028,Java,0.8018
240,scrum,—,—,0.24,no_match,insufficient_confidence,Metodologias Ágeis,0.8222,Streaming de Dados,0.8003,Treinamento e Desenvolvimento,0.7965,Orquestração de Pipelines,0.7949,Infrastructure as Code,0.7929
241,variáveis preditivas,—,—,0.02,no_match,insufficient_confidence,Adaptabilidade,0.838,Docker,0.8271,Engenharia de Features,0.8258,Large Language Models,0.8255,Spark,0.8252
242,statistics,49,Estatística Aplicada,0.41,matched,ai_rerank,Estatística Aplicada,0.8534,R,0.8451,Experimentação e Testes A/B,0.8333,Storytelling com Dados,0.8301,Análise Financeira,0.8294
243,normalização de dados,—,—,0.06,no_match,insufficient_confidence,Qualidade de Dados,0.854,Orientação a Dados,0.8537,R,0.8536,Modelagem de Dados,0.8478,Data Warehouse,0.847
244,modelos de ML,84,MLflow,0.57,matched,ai_rerank,MLflow,0.866,Large Language Models,0.8534,Machine Learning,0.8437,Engenharia de Features,0.8353,LangChain,0.8346
245,facilitar reuniões,20,Facilitação,0.99,matched,ai_rerank,Facilitação,0.8769,Resolução de Problemas,0.8562,Resolução de Conflitos,0.8492,Colaboração,0.8469,Negociação,0.8436
246,organizational growth,96,Desenvolvimento Organizacional,1.0,matched,ai_rerank,Desenvolvimento Organizacional,0.8398,Cultura Organizacional,0.8353,Gestão de Mudanças,0.8188,Mentoria,0.816,Planejamento Estratégico,0.8159
247,ideation,29,Inovação,0.87,matched,ai_rerank,Inovação,0.8283,Pensamento Crítico,0.8259,Mentoria,0.8253,Desenvolvimento Organizacional,0.8209,Empreendedorismo,0.8161
248,dados temporais,47,Séries Temporais,0.84,matched,ai_rerank,Séries Temporais,0.8781,Gestão do Tempo,0.8439,Deep Learning,0.8435,Orientação a Dados,0.8343,Storytelling com Dados,0.8317
249,interpersonal communication,—,—,0.13,no_match,insufficient_confidence,Comunicação Assertiva,0.8348,Resolução de Conflitos,0.8168,Escrita Profissional,0.8156,Inteligência Emocional,0.8122,Adaptabilidade,0.8089
250,intrapreneurship,—,—,0.27,no_match,insufficient_confidence,Empreendedorismo,0.8327,Employer Branding,0.815,Inovação,0.815,Cultura Organizacional,0.8134,Inteligência Emocional,0.8114
251,contract negotiation,5,Negociação,0.58,matched,ai_rerank,Negociação,0.8321,Resolução de Conflitos,0.8122,Desenvolvimento de APIs,0.8113,Comunicação Assertiva,0.8102,Employer Branding,0.8044
252,power bi service,76,Power BI,1.0,matched,ai_rerank,Power BI,0.8532,Azure,0.7922,Infrastructure as Code,0.7895,Google Cloud Platform,0.7892,Data Warehouse,0.7858
253,data exploration,39,Análise de Dados,0.99,matched,ai_rerank,Análise de Dados,0.8582,Qualidade de Dados,0.8334,R,0.8327,Looker,0.832,Data Warehouse,0.8288
254,classification models,—,—,0.04,no_match,insufficient_confidence,Large Language Models,0.8345,Machine Learning,0.8299,Modelagem de Dados,0.8176,Engenharia de Features,0.8153,Deep Learning,0.8146
255,SOLID,—,—,0.05,no_match,insufficient_confidence,Desenvolvimento de APIs,0.8033,TypeScript,0.7978,Resolução de Problemas,0.797,Orientação a Dados,0.7967,Planejamento Estratégico,0.7936
256,advanced python,31,Python,0.42,matched,ai_rerank,Python,0.8296,FastAPI,0.825,Excel Avançado,0.8249,PostgreSQL,0.8153,Spark,0.8143
257,trabalho independente,—,—,0.12,no_match,insufficient_confidence,Escrita Profissional,0.8344,Autogestão,0.8323,Aprendizado Contínuo,0.8278,Microsserviços,0.8268,Inteligência Emocional,0.8267
258,R language,33,R,1.0,matched,ai_rerank,R,0.8476,Large Language Models,0.8026,TypeScript,0.7983,Scala,0.7941,LangChain,0.7914
259,deliver presentations,—,—,0.06,no_match,insufficient_confidence,Apresentação e Oratória,0.8332,Storytelling com Dados,0.8219,Spark,0.8215,Gestão do Tempo,0.8202,Mentoria,0.8182
260,construção de APIs,61,Desenvolvimento de APIs,0.99,matched,ai_rerank,Desenvolvimento de APIs,0.8726,FastAPI,0.8688,Power BI,0.8354,Resolução de Conflitos,0.8332,Looker,0.8326
261,completude de dados,57,Qualidade de Dados,0.44,matched,ai_rerank,Qualidade de Dados,0.877,Orientação a Dados,0.8479,Modelagem de Dados,0.8447,Análise de Dados,0.8369,Data Warehouse,0.8367
262,growth mindset,24,Mentoria,0.74,matched,ai_rerank,Mentoria,0.8197,Design Thinking,0.8124,Cultura Organizacional,0.8061,Machine Learning,0.8039,Aprendizado Contínuo,0.8036
