new_skill_id,skill_raw,taxonomy_id,skill_name,confidence_score,match_status,strategy_used,top1,score_bi_encoder_top1,top2,score_bi_encoder_top2,top3,score_bi_encoder_top3,top4,score_bi_encoder_top4,top5,score_bi_encoder_top5
279,gestão de conflitos,3,Resolução de Conflitos,0.49,matched,ai_rerank,Resolução de Conflitos,0.8908,Gestão do Tempo,0.8617,Gestão de Mudanças,0.86,Gestão de Projetos,0.8586,Negociação,0.8546
2209,IaC,40,Machine Learning,0.49,matched,ai_rerank,Microsserviços,0.7826,Resolução de Problemas,0.776,CI/CD,0.7747,Design Thinking,0.7708,Machine Learning,0.7708
1627,análise de causa raiz,7,Resolução de Problemas,0.49,matched,ai_rerank,Resolução de Problemas,0.8422,Análise de Dados,0.8269,Experimentação e Testes A/B,0.8251,R,0.8215,Análise Financeira,0.8209
1615,guiding others,24,Mentoria,0.49,matched,ai_rerank,Mentoria,0.8504,Colaboração,0.8272,Liderança Técnica,0.8203,Orientação a Dados,0.815,Comunicação Assertiva,0.811
2402,análise de causa raiz,7,Resolução de Problemas,0.49,matched,ai_rerank,Resolução de Problemas,0.8422,Análise de Dados,0.8269,Experimentação e Testes A/B,0.8251,R,0.8215,Análise Financeira,0.8209
1063,LLM deployment,85,Langfuse,0.49,matched,ai_rerank,LangChain,0.8298,Large Language Models,0.8221,Langfuse,0.8217,Kubernetes,0.8147,AWS,0.8136
2983,consistência de dados,57,Qualidade de Dados,0.5,matched,ai_rerank,Qualidade de Dados,0.8877,Modelagem de Dados,0.866,Orientação a Dados,0.8541,Engenharia de Dados,0.8402,Streaming de Dados,0.8386
791,code review,72,Versionamento de Código,0.5,matched,ai_rerank,Versionamento de Código,0.842,Testes Automatizados,0.8331,Infrastructure as Code,0.827,TypeScript,0.8166,Machine Learning,0.811
1018,consistência de dados,57,Qualidade de Dados,0.5,matched,ai_rerank,Qualidade de Dados,0.8877,Modelagem de Dados,0.866,Orientação a Dados,0.8541,Engenharia de Dados,0.8402,Streaming de Dados,0.8386
2864,code review,72,Versionamento de Código,0.5,matched,ai_rerank,Versionamento de Código,0.842,Testes Automatizados,0.8331,Infrastructure as Code,0.827,TypeScript,0.8166,Machine Learning,0.811
2138,code review,72,Versionamento de Código,0.5,matched,ai_rerank,Versionamento de Código,0.842,Testes Automatizados,0.8331,Infrastructure as Code,0.827,TypeScript,0.8166,Machine Learning,0.811
1980,KPI,91,Análise Financeira,0.5,matched,ai_rerank,Análise Financeira,0.7875,Power BI,0.786,FastAPI,0.7858,Planejamento Estratégico,0.7839,Desenvolvimento de APIs,0.78
335,drive innovation,29,Inovação,0.51,matched,ai_rerank,Inovação,0.844,Gestão de Mudanças,0.8266,Facilitação,0.8247,Aprendizado Contínuo,0.8193,Desenvolvimento Organizacional,0.8192
853,excel,78,Excel Avançado,0.51,matched,ai_rerank,Excel Avançado,0.8412,ETL e ELT,0.8309,R,0.8282,Análise Financeira,0.8271,Estatística Aplicada,0.8251
2564,drive innovation,29,Inovação,0.51,matched,ai_rerank,Inovação,0.844,Gestão de Mudanças,0.8266,Facilitação,0.8247,Aprendizado Contínuo,0.8193,Desenvolvimento Organizacional,0.8192
1471,Excel,78,Excel Avançado,0.51,matched,ai_rerank,Excel Avançado,0.8296,ETL e ELT,0.8063,Análise Financeira,0.8062,Power BI,0.8055,MLflow,0.8051
792,Excel,78,Excel Avançado,0.51,matched,ai_rerank,Excel Avançado,0.8296,ETL e ELT,0.8063,Análise Financeira,0.8062,Power BI,0.8055,MLflow,0.8051
2613,excel,78,Excel Avançado,0.51,matched,ai_rerank,Excel Avançado,0.8412,ETL e ELT,0.8309,R,0.8282,Análise Financeira,0.8271,Estatística Aplicada,0.8251
950,PBI,91,Análise Financeira,0.51,matched,ai_rerank,Power BI,0.8015,PostgreSQL,0.7783,Análise Financeira,0.7776,Python,0.7769,FastAPI,0.7716
2255,Excel,78,Excel Avançado,0.51,matched,ai_rerank,Excel Avançado,0.8296,ETL e ELT,0.8063,Análise Financeira,0.8062,Power BI,0.8055,MLflow,0.8051
591,PBI,91,Análise Financeira,0.51,matched,ai_rerank,Power BI,0.8015,PostgreSQL,0.7783,Análise Financeira,0.7776,Python,0.7769,FastAPI,0.7716
2816,raciocínio crítico,6,Pensamento Crítico,0.51,matched,ai_rerank,Pensamento Crítico,0.8492,Design Thinking,0.8469,Pensamento Estratégico,0.8328,Visão Computacional,0.8281,Tomada de Decisão,0.8229
463,kubernetes pods,64,Kubernetes,0.51,matched,ai_rerank,Kubernetes,0.8658,Docker,0.8313,Java,0.83,Versionamento de Código,0.8292,Infrastructure as Code,0.823
1844,deploy com docker,63,Docker,0.51,matched,ai_rerank,Kubernetes,0.8739,Docker,0.8676,CI/CD,0.8553,AWS,0.8529,Spark,0.8408
1145,data loading,54,Streaming de Dados,0.51,matched,ai_rerank,Spark,0.8283,Streaming de Dados,0.8268,Data Warehouse,0.8231,Análise de Dados,0.8223,ETL e ELT,0.8221
1157,deploy com docker,63,Docker,0.51,matched,ai_rerank,Kubernetes,0.8739,Docker,0.8676,CI/CD,0.8553,AWS,0.8529,Spark,0.8408
2648,drive innovation,29,Inovação,0.51,matched,ai_rerank,Inovação,0.844,Gestão de Mudanças,0.8266,Facilitação,0.8247,Aprendizado Contínuo,0.8193,Desenvolvimento Organizacional,0.8192
122,excel,78,Excel Avançado,0.51,matched,ai_rerank,Excel Avançado,0.8412,ETL e ELT,0.8309,R,0.8282,Análise Financeira,0.8271,Estatística Aplicada,0.8251
2270,resistência a mudanças,28,Gestão de Mudanças,0.52,matched,ai_rerank,Gestão de Mudanças,0.8731,Adaptabilidade,0.8699,Tomada de Decisão,0.84,Colaboração,0.8325,Aprendizado Contínuo,0.829
1334,independent services,75,Microsserviços,0.52,matched,ai_rerank,Microsserviços,0.8158,Autogestão,0.8121,AWS,0.8099,Inteligência Emocional,0.805,Mentoria,0.8032
2327,semantic similarity,44,Embeddings e Busca Vetorial,0.52,matched,ai_rerank,Embeddings e Busca Vetorial,0.8414,Large Language Models,0.8154,Estatística Aplicada,0.813,Pensamento Crítico,0.8092,Streaming de Dados,0.8082
1402,teamwork,13,Colaboração,0.52,matched,ai_rerank,Colaboração,0.8379,Mentoria,0.8151,Treinamento e Desenvolvimento,0.8144,Resolução de Conflitos,0.8144,Liderança Técnica,0.8121
2092,proactiveness,9,Adaptabilidade,0.52,matched,ai_rerank,Adaptabilidade,0.8207,Empreendedorismo,0.8194,Gestão de Stakeholders,0.8151,Tomada de Decisão,0.8134,Autogestão,0.8127
2888,aks,66,AWS,0.52,matched,ai_rerank,AWS,0.8081,Spark,0.8033,Desenvolvimento de APIs,0.8031,Comunicação Assertiva,0.8027,Streaming de Dados,0.8009
2414,technical design,25,Liderança Técnica,0.52,matched,ai_rerank,Design Thinking,0.8277,Liderança Técnica,0.8214,UX Research,0.8156,Treinamento e Desenvolvimento,0.8123,Experimentação e Testes A/B,0.8107
462,independent services,75,Microsserviços,0.52,matched,ai_rerank,Microsserviços,0.8158,Autogestão,0.8121,AWS,0.8099,Inteligência Emocional,0.805,Mentoria,0.8032
717,self-learning,12,Aprendizado Contínuo,0.52,matched,ai_rerank,Aprendizado Contínuo,0.8289,Machine Learning,0.8248,Inteligência Emocional,0.8148,Large Language Models,0.8109,Deep Learning,0.8108
75,managing group dynamics,20,Facilitação,0.52,matched,ai_rerank,Facilitação,0.8458,Gestão de Mudanças,0.8378,Resolução de Conflitos,0.8326,Gestão de Pessoas,0.8315,Gestão de Desempenho,0.822
654,managing group dynamics,20,Facilitação,0.52,matched,ai_rerank,Facilitação,0.8458,Gestão de Mudanças,0.8378,Resolução de Conflitos,0.8326,Gestão de Pessoas,0.8315,Gestão de Desempenho,0.822
2134,diagnóstico de problemas,7,Resolução de Problemas,0.52,matched,ai_rerank,Resolução de Problemas,0.8549,Estatística Aplicada,0.834,Resolução de Conflitos,0.8319,Qualidade de Dados,0.8318,Design Thinking,0.8299
2359,proactiveness,9,Adaptabilidade,0.52,matched,ai_rerank,Adaptabilidade,0.8207,Empreendedorismo,0.8194,Gestão de Stakeholders,0.8151,Tomada de Decisão,0.8134,Autogestão,0.8127
535,teamwork,13,Colaboração,0.52,matched,ai_rerank,Colaboração,0.8379,Mentoria,0.8151,Treinamento e Desenvolvimento,0.8144,Resolução de Conflitos,0.8144,Liderança Técnica,0.8121
2822,proactiveness,9,Adaptabilidade,0.52,matched,ai_rerank,Adaptabilidade,0.8207,Empreendedorismo,0.8194,Gestão de Stakeholders,0.8151,Tomada de Decisão,0.8134,Autogestão,0.8127
1619,proactiveness,9,Adaptabilidade,0.52,matched,ai_rerank,Adaptabilidade,0.8207,Empreendedorismo,0.8194,Gestão de Stakeholders,0.8151,Tomada de Decisão,0.8134,Autogestão,0.8127
2586,organizational effectiveness,96,Desenvolvimento Organizacional,0.53,matched,ai_rerank,Cultura Organizacional,0.8263,Colaboração,0.8176,Desenvolvimento Organizacional,0.8165,Comunicação Assertiva,0.8121,OKRs,0.8116
727,organizational effectiveness,96,Desenvolvimento Organizacional,0.53,matched,ai_rerank,Cultura Organizacional,0.8263,Colaboração,0.8176,Desenvolvimento Organizacional,0.8165,Comunicação Assertiva,0.8121,OKRs,0.8116
742,organizational effectiveness,96,Desenvolvimento Organizacional,0.53,matched,ai_rerank,Cultura Organizacional,0.8263,Colaboração,0.8176,Desenvolvimento Organizacional,0.8165,Comunicação Assertiva,0.8121,OKRs,0.8116
564,negotiating deals,8,Tomada de Decisão,0.53,matched,ai_rerank,Negociação,0.8539,Colaboração,0.817,Resolução de Conflitos,0.8094,Empreendedorismo,0.8084,Tomada de Decisão,0.8073
2904,negotiating deals,8,Tomada de Decisão,0.53,matched,ai_rerank,Negociação,0.8539,Colaboração,0.817,Resolução de Conflitos,0.8094,Empreendedorismo,0.8084,Tomada de Decisão,0.8073
1973,análise estatística,33,R,0.53,matched,ai_rerank,R,0.8723,Estatística Aplicada,0.8627,Análise Financeira,0.8604,Análise de Dados,0.8563,Storytelling com Dados,0.845
1382,organizational effectiveness,96,Desenvolvimento Organizacional,0.53,matched,ai_rerank,Cultura Organizacional,0.8263,Colaboração,0.8176,Desenvolvimento Organizacional,0.8165,Comunicação Assertiva,0.8121,OKRs,0.8116
1212,estratégia de negócios,17,Pensamento Estratégico,0.53,matched,ai_rerank,Pensamento Estratégico,0.8551,Planejamento Estratégico,0.8544,Empreendedorismo,0.851,Visão de Produto,0.8448,Negociação,0.8446
2517,estratégia de negócios,17,Pensamento Estratégico,0.53,matched,ai_rerank,Pensamento Estratégico,0.8551,Planejamento Estratégico,0.8544,Empreendedorismo,0.851,Visão de Produto,0.8448,Negociação,0.8446
2331,estratégia de negócios,17,Pensamento Estratégico,0.53,matched,ai_rerank,Pensamento Estratégico,0.8551,Planejamento Estratégico,0.8544,Empreendedorismo,0.851,Visão de Produto,0.8448,Negociação,0.8446
1969,análise estatística,33,R,0.53,matched,ai_rerank,R,0.8723,Estatística Aplicada,0.8627,Análise Financeira,0.8604,Análise de Dados,0.8563,Storytelling com Dados,0.845
690,negotiating deals,8,Tomada de Decisão,0.53,matched,ai_rerank,Negociação,0.8539,Colaboração,0.817,Resolução de Conflitos,0.8094,Empreendedorismo,0.8084,Tomada de Decisão,0.8073
2083,redes neurais,41,Deep Learning,0.54,matched,ai_rerank,Deep Learning,0.8695,Redis,0.8446,Machine Learning,0.8315,Azure,0.8311,Pensamento Crítico,0.8261
2307,cenários financeiros,92,Modelagem Financeira,0.54,matched,ai_rerank,Modelagem Financeira,0.8868,Análise Financeira,0.8653,Looker,0.839,Estatística Aplicada,0.8321,Planejamento Estratégico,0.8316
2784,kubernetes cluster,64,Kubernetes,0.54,matched,ai_rerank,Kubernetes,0.8759,Docker,0.8304,Spark,0.8278,Azure,0.8216,MLflow,0.8208
862,liderança de colaboradores,1,Gestão de Pessoas,0.54,matched,ai_rerank,Gestão de Pessoas,0.8679,Mentoria,0.8578,Liderança Técnica,0.8557,Gestão de Desempenho,0.8507,Facilitação,0.8497
1180,redes neurais,41,Deep Learning,0.54,matched,ai_rerank,Deep Learning,0.8695,Redis,0.8446,Machine Learning,0.8315,Azure,0.8311,Pensamento Crítico,0.8261
2436,kubernetes cluster,64,Kubernetes,0.54,matched,ai_rerank,Kubernetes,0.8759,Docker,0.8304,Spark,0.8278,Azure,0.8216,MLflow,0.8208
1793,data literacy,21,Storytelling com Dados,0.54,matched,ai_rerank,Data Warehouse,0.8407,Storytelling com Dados,0.8337,Análise de Dados,0.8337,Qualidade de Dados,0.8327,R,0.8312
22,cloud computing,81,Spark,0.54,matched,ai_rerank,Spark,0.8379,Infrastructure as Code,0.8371,Hadoop,0.837,Azure,0.8363,Google Cloud Platform,0.8333
1777,deal making,8,Tomada de Decisão,0.54,matched,ai_rerank,Negociação,0.8397,Tomada de Decisão,0.8197,Foco no Cliente,0.8153,Visão de Produto,0.815,Employer Branding,0.8147
236,image recognition,99,Employer Branding,0.55,matched,ai_rerank,Machine Learning,0.8207,Employer Branding,0.8129,Inteligência Emocional,0.8126,Data Warehouse,0.8125,Avaliação de Modelos,0.812
1134,image classification,48,Visão Computacional,0.55,matched,ai_rerank,Visão Computacional,0.8236,Machine Learning,0.8194,Data Warehouse,0.812,Engenharia de Features,0.8103,Large Language Models,0.8082
2146,image classification,48,Visão Computacional,0.55,matched,ai_rerank,Visão Computacional,0.8236,Machine Learning,0.8194,Data Warehouse,0.812,Engenharia de Features,0.8103,Large Language Models,0.8082
547,containers,63,Docker,0.55,matched,ai_rerank,Kubernetes,0.8418,Docker,0.8308,Spark,0.8001,AWS,0.7999,Redis,0.7998
2184,image recognition,99,Employer Branding,0.55,matched,ai_rerank,Machine Learning,0.8207,Employer Branding,0.8129,Inteligência Emocional,0.8126,Data Warehouse,0.8125,Avaliação de Modelos,0.812
1521,containers,63,Docker,0.55,matched,ai_rerank,Kubernetes,0.8418,Docker,0.8308,Spark,0.8001,AWS,0.7999,Redis,0.7998
382,containers,63,Docker,0.55,matched,ai_rerank,Kubernetes,0.8418,Docker,0.8308,Spark,0.8001,AWS,0.7999,Redis,0.7998
1209,image classification,48,Visão Computacional,0.55,matched,ai_rerank,Visão Computacional,0.8236,Machine Learning,0.8194,Data Warehouse,0.812,Engenharia de Features,0.8103,Large Language Models,0.8082
892,aprendizado autodidata,12,Aprendizado Contínuo,0.55,matched,ai_rerank,Aprendizado Contínuo,0.8344,Machine Learning,0.8328,Inteligência Emocional,0.8303,Employer Branding,0.8292,Deep Learning,0.8267
33,auto-organização,11,Autogestão,0.56,matched,ai_rerank,Autogestão,0.8524,Kubernetes,0.8324,Gestão do Tempo,0.831,Inteligência Emocional,0.8305,Facilitação,0.8297
2974,docker images,63,Docker,0.56,matched,ai_rerank,Docker,0.8547,Kubernetes,0.8304,Data Warehouse,0.8262,Looker,0.8249,CI/CD,0.8198
1673,emotional resilience,4,Inteligência Emocional,0.56,matched,ai_rerank,Inteligência Emocional,0.842,Adaptabilidade,0.835,Empreendedorismo,0.8219,Gestão de Mudanças,0.8141,Resolução de Conflitos,0.8141
790,emotional resilience,4,Inteligência Emocional,0.56,matched,ai_rerank,Inteligência Emocional,0.842,Adaptabilidade,0.835,Empreendedorismo,0.8219,Gestão de Mudanças,0.8141,Resolução de Conflitos,0.8141
1399,emotional resilience,4,Inteligência Emocional,0.56,matched,ai_rerank,Inteligência Emocional,0.842,Adaptabilidade,0.835,Empreendedorismo,0.8219,Gestão de Mudanças,0.8141,Resolução de Conflitos,0.8141
1849,data consistency,57,Qualidade de Dados,0.56,matched,ai_rerank,Qualidade de Dados,0.8476,Modelagem de Dados,0.8376,Desenvolvimento de APIs,0.829,Engenharia de Dados,0.8289,Data Warehouse,0.8215
786,adaptive mindset,9,Adaptabilidade,0.57,matched,ai_rerank,Adaptabilidade,0.8439,Inteligência Emocional,0.8149,Gestão de Mudanças,0.8139,Cultura Organizacional,0.8124,Machine Learning,0.8123
1497,tech mentor,24,Mentoria,0.57,matched,ai_rerank,Mentoria,0.8201,Storytelling com Dados,0.8099,Machine Learning,0.8074,Infrastructure as Code,0.8052,Streaming de Dados,0.8043
2195,modelos de ML,84,MLflow,0.57,matched,ai_rerank,MLflow,0.866,Large Language Models,0.8534,Machine Learning,0.8437,Engenharia de Features,0.8353,LangChain,0.8346
2446,LGPD compliance,71,Segurança de Dados,0.57,matched,ai_rerank,Langfuse,0.8002,Google Cloud Platform,0.791,Segurança de Dados,0.79,MLflow,0.7899,LangChain,0.7882
84,LGPD compliance,71,Segurança de Dados,0.57,matched,ai_rerank,Langfuse,0.8002,Google Cloud Platform,0.791,Segurança de Dados,0.79,MLflow,0.7899,LangChain,0.7882
2512,apache flink,81,Spark,0.57,matched,ai_rerank,Spark,0.8317,Streaming de Dados,0.8268,Large Language Models,0.8028,Langfuse,0.7993,FastAPI,0.7972
2140,CV,23,Escrita Profissional,0.57,matched,ai_rerank,Qualidade de Dados,0.8086,Recrutamento e Seleção,0.8048,Escrita Profissional,0.8026,MLflow,0.8005,Gestão de Desempenho,0.799
210,tech mentor,24,Mentoria,0.57,matched,ai_rerank,Mentoria,0.8201,Storytelling com Dados,0.8099,Machine Learning,0.8074,Infrastructure as Code,0.8052,Streaming de Dados,0.8043
2221,adaptive mindset,9,Adaptabilidade,0.57,matched,ai_rerank,Adaptabilidade,0.8439,Inteligência Emocional,0.8149,Gestão de Mudanças,0.8139,Cultura Organizacional,0.8124,Machine Learning,0.8123
244,modelos de ML,84,MLflow,0.57,matched,ai_rerank,MLflow,0.866,Large Language Models,0.8534,Machine Learning,0.8437,Engenharia de Features,0.8353,LangChain,0.8346
2718,tech mentor,24,Mentoria,0.57,matched,ai_rerank,Mentoria,0.8201,Storytelling com Dados,0.8099,Machine Learning,0.8074,Infrastructure as Code,0.8052,Streaming de Dados,0.8043
134,product discovery,88,UX Research,0.58,matched,ai_rerank,Visão de Produto,0.8245,UX Research,0.8195,Experimentação e Testes A/B,0.8117,MLflow,0.81,Gestão de Produto,0.8079
266,orientação ao cliente,16,Foco no Cliente,0.58,matched,ai_rerank,Foco no Cliente,0.8653,Orientação a Dados,0.8558,Visão de Produto,0.8501,Inovação,0.8495,Análise Financeira,0.8381
251,contract negotiation,5,Negociação,0.58,matched,ai_rerank,Negociação,0.8321,Resolução de Conflitos,0.8122,Desenvolvimento de APIs,0.8113,Comunicação Assertiva,0.8102,Employer Branding,0.8044
454,projeções financeiras,92,Modelagem Financeira,0.58,matched,ai_rerank,Modelagem Financeira,0.8879,Análise Financeira,0.8726,Planejamento Estratégico,0.8495,Gestão de Projetos,0.8362,Gestão de Riscos,0.835
772,innovative solutions,29,Inovação,0.58,matched,ai_rerank,Inovação,0.8523,Resolução de Problemas,0.8367,Design Thinking,0.8318,Adaptabilidade,0.8242,Resolução de Conflitos,0.8238
296,sistemas distribuídos,82,Hadoop,0.58,matched,ai_rerank,Spark,0.8431,Scala,0.84,Hadoop,0.829,Monitoramento e Observabilidade,0.8288,Machine Learning,0.8276
293,build automation,65,CI/CD,0.58,matched,ai_rerank,CI/CD,0.8337,Bash e Shell Script,0.8246,Testes Automatizados,0.8244,Desenvolvimento de APIs,0.8231,Machine Learning,0.8215
1369,contract negotiation,5,Negociação,0.58,matched,ai_rerank,Negociação,0.8321,Resolução de Conflitos,0.8122,Desenvolvimento de APIs,0.8113,Comunicação Assertiva,0.8102,Employer Branding,0.8044
2378,prompting,24,Mentoria,0.58,matched,ai_rerank,Large Language Models,0.8315,Mentoria,0.8152,Comunicação Assertiva,0.8125,Employer Branding,0.8098,Hugging Face,0.8086
363,innovative solutions,29,Inovação,0.58,matched,ai_rerank,Inovação,0.8523,Resolução de Problemas,0.8367,Design Thinking,0.8318,Adaptabilidade,0.8242,Resolução de Conflitos,0.8238
1224,prompting,24,Mentoria,0.58,matched,ai_rerank,Large Language Models,0.8315,Mentoria,0.8152,Comunicação Assertiva,0.8125,Employer Branding,0.8098,Hugging Face,0.8086
1169,product discovery,88,UX Research,0.58,matched,ai_rerank,Visão de Produto,0.8245,UX Research,0.8195,Experimentação e Testes A/B,0.8117,MLflow,0.81,Gestão de Produto,0.8079
2915,scalable data systems,37,Scala,0.58,matched,ai_rerank,Hadoop,0.8404,Modelagem de Dados,0.8388,Spark,0.8371,Scala,0.8371,Streaming de Dados,0.8295
1975,negociar contratos,5,Negociação,0.58,matched,ai_rerank,Negociação,0.8737,Desenvolvimento de APIs,0.8391,Resolução de Conflitos,0.8357,Infrastructure as Code,0.8307,Gestão do Tempo,0.8283
2509,negociar contratos,5,Negociação,0.58,matched,ai_rerank,Negociação,0.8737,Desenvolvimento de APIs,0.8391,Resolução de Conflitos,0.8357,Infrastructure as Code,0.8307,Gestão do Tempo,0.8283
