new_skill_id,skill_raw,taxonomy_id,skill_name,confidence_score,match_status,strategy_used
2953,infraestrutura como código,69,Infrastructure as Code,1.0,matched,ai_rerank
173,typescript frontend,36,TypeScript,1.0,matched,ai_rerank
169,looker analytics,79,Looker,1.0,matched,ai_rerank
168,cultura e estrutura organizacional,100,Cultura Organizacional,1.0,matched,ai_rerank
158,ETL development,52,ETL e ELT,1.0,matched,ai_rerank
150,data engineering,51,Engenharia de Dados,1.0,matched,ai_rerank
148,google cloud,67,Google Cloud Platform,1.0,matched,ai_rerank
144,distributed computing spark,81,Spark,1.0,matched,ai_rerank
137,gestão de performance,97,Gestão de Desempenho,1.0,matched,ai_rerank
130,javascript backend,35,JavaScript,1.0,matched,ai_rerank
116,google cloud services,67,Google Cloud Platform,1.0,matched,ai_rerank
105,apache spark,81,Spark,1.0,matched,ai_rerank
98,people leadership,1,Gestão de Pessoas,1.0,matched,ai_rerank
2988,product vision,14,Visão de Produto,1.0,matched,ai_rerank
2986,testes A/B,50,Experimentação e Testes A/B,1.0,matched,ai_rerank
2984,ETL development,52,ETL e ELT,1.0,matched,ai_rerank
90,team conflict resolution,3,Resolução de Conflitos,1.0,matched,ai_rerank
78,tech lead,25,Liderança Técnica,1.0,matched,ai_rerank
58,gerenciamento de projetos,18,Gestão de Projetos,1.0,matched,ai_rerank
3028,pipeline orchestration,53,Orquestração de Pipelines,1.0,matched,ai_rerank
12,PowerBI,76,Power BI,1.0,matched,ai_rerank
2,People Management,1,Gestão de Pessoas,1.0,matched,ai_rerank
